STATION,DATE,MONTH,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG ADJ,,,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES
USC00267192,1991-03,3,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",11,",0",8,",0",0,",0",0,",0",0,",0",0,",0",26,",0",0,",0",0,",0",0,",0",0,0,0,0,-10.6,",0,07,",0,",,0,31,+",0,",T,0,25,+",16,",,0,04,",20.6,",0,31,",0,0,0,0,427.7,",0",0,0,0,0,54.5,",,,0",0,",T,,0",4.54,-0.175,,,",0",11.3,",,,0",-2.23,",,,0",,
USC00267192,1991-04,4,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",22,",0",0,",0",3,",0",0,",0",0,0,0,0,-6.7,",0,28,",0,",,0,30,+",0,",,0,30,+",1.5,",,0,25,+",24.4,",0,05,",0,0,0,0,319.9,",0",0,0,0,0,5.4,",,,0",0,",,,0",7.67,-1.599,,,",0",16.9,",,,0",-1.56,",,,0",1862,",,,0"
USC00267192,1991-05,5,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,"3,0",9,",0",7,",0",0,",0",0,",0",0,",0",0,",0",10,",0",0,"3,0",15,"3,0",0,"3,0",0,0,0,0,-3.9,",0,12,",0,",,0,31,+",0,",,0,31,+",14.2,",,0,02,",28.9,"3,0,23,",0,0,0,0,193.1,"3,0",0,0,0,0,60.1,",,,0",0,",,,0",11.33,-2.541,,,"3,0",20.29,"3,,,0",2.37,",,,0",1871,",,,0"
USC00267192,1991-06,6,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",24.6,0,24.6,",0",3,",0",2,",0",0,",0",0,",0",0,",0",0,",0",3,",0",0,",0",27,",0",3,",0",0,0,0,0,-1.1,",0,05,",0,",,0,30,+",0,",,0,30,+",7.9,",,0,29,",36.1,",0,11,",211.6,"2,,,0",0,0,58.5,",0",10.15,"1,,,0",29.3,"1,,,0",14,",,,0",0,",,,0",17.2,-1.311,,,",0",28.08,",,,0",6.32,",,,0",1304,",,,0"
USC00267192,1991-07,7,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",208,0,183.4,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",30,",0",0,0,0,0,7.8,",0,17,+",0,",,0,31,+",0,",,0,31,+",1.5,",,0,29,",40,",0,04,",283.8,",,,0",0,0,0,",0",14.36,",,,0",33.86,",,,0",2,",,,0",0,",,,0",24.25,1.290,,,",0",36.16,",,,0",12.34,",,,0",1479,",,,0"
USC00267192,1991-08,8,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",334.7,0,126.7,",0",3,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",26,",0",0,0,0,0,0.6,",0,28,",0,",,0,31,+",0,",,0,31,+",4.8,",,0,14,",37.2,",0,22,",231.8,",,,0",5.3,0,5.3,",0",13.37,",,,0",32.07,",,,0",11.4,",,,0",0,",,,0",22.25,0.869,,,",0",34.14,",,,0",10.36,",,,0",1694,",,,0"
USC00267192,1991-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",376.6,0,41.9,"1,0",4,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",28,"1,0",12,"1,0",0,0,0,0,0.6,",0,23,",0,",,0,30,+",0,",,0,30,+",13,",,0,09,",35.6,"1,0,02,",163.9,",,,0",33.9,0,28.6,"1,0",10.61,",,,0",27.16,",,,0",18.4,",,,0",0,",,,0",18.68,1.541,,,"1,0",30.45,"1,,,0",6.92,",,,0",,
USC00267192,1991-10,10,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",378,0,1.4,",0",3,",0",2,",0",0,",0",0,",0",0,",0",0,",0",9,",0",0,",0",21,",0",0,",0",0,0,0,0,-11.7,",0,31,",0,",,0,31,+",0,",,0,31,+",4.8,",,0,26,",31.7,",0,11,+",111.2,"1,,,0",224.5,0,190.6,",0",5.53,"2,,,0",18.35,"1,,,0",7.8,",,,0",0,",,,0",12.23,1.246,,,",0",22.9,",,,0",1.56,",,,0",,
USC00267192,1991-11,11,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",378,0,0,"1,0",5,",0",2,",0",0,",0",0,",0",0,",0",0,",0",23,",0",1,"1,0",5,"1,0",0,"1,0",0,0,0,0,-13.3,",0,23,",0,",,0,30,+",0,",,0,30,+",4.8,",,0,09,",24.4,"1,0,07,",0,0,623.9,0,399.4,"1,0",0,0,0,0,11.9,",,,0",0,",,,0",4.56,0.129,,,"1,0",12.81,"1,,,0",-3.7,",,,0",,
USC00267192,1991-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",378,0,0,"1,0",4,",0",2,",0",0,",0",0,0,0,"3,0",2,",0",30,",0",1,"1,0",0,"1,0",0,"1,0",0,0,0,0,-20.6,",0,20,",0,0,0,"3,,0,31,+",9.1,",,0,07,",12.2,"1,0,01,",0,0,1224.7,0,600.8,"1,0",0,0,0,0,19.8,",,,0",0,"3,,,0",-1.86,-2.083,,,"1,0",7.1,"1,,,0",-10.81,",,,0",,
USC00267192,1992-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,"2,0",2,",0",1,",0",0,",0",0,"4,0",0,"2,0",0,"2,0",29,"2,0",2,",0",0,",0",0,",0",0,0,0,0,-15,"2,0,20,",0,"4,,0,31,+",0,"2,,0,31,+",6.6,",,0,05,",15,",0,31,",0,0,1763.2,0,538.5,",0",0,0,0,0,7.1,",,,0",0,"2,,,0",-0.21,0.062,,,"2,0",7.17,",,,0",-7.6,"2,,,0",,
USC00267192,1992-02,2,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,"1,0",11,",0",5,",0",0,",0",0,"2,0",0,"2,0",0,"1,0",21,"1,0",0,",0",2,",0",0,",0",0,0,0,0,-9.4,"1,0,03,+",0,"2,,0,29,+",0,"2,,0,29,+",5.1,",,0,16,",21.7,",0,28,",0,0,2131,0,367.8,",0",0,0,0,0,22.1,",,,0",0,"2,,,0",5.24,3.021,,,"1,0",12.99,",,,0",-2.5,"1,,,0",,
USC00267192,1992-03,3,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",9,",0",6,",0",0,",0",0,"1,0",0,"1,0",0,",0",18,",0",0,",0",4,",0",0,",0",0,0,0,0,-6.7,",0,10,",0,"1,,0,31,+",0,"1,,0,31,+",12.7,",,0,23,",21.7,",0,13,",0,0,2459.7,0,328.7,",0",0,0,0,0,43.4,",,,0",0,"1,,,0",7.73,3.015,,,",0",16.77,",,,0",-1.31,",,,0",2534,"1,,,0"
USC00267192,1992-04,4,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",8,",0",0,",0",22,",0",0,",0",0,0,0,0,-3.9,",0,07,+",0,",,0,30,+",0,",,0,30,+",1.8,",,0,13,",31.7,",0,29,",0,0,2620.8,0,161.1,",0",0,0,0,0,1.8,",,,0",0,",,,0",12.97,3.701,,,",0",23.32,",,,0",2.61,",,,0",2047,",,,0"
USC00267192,1992-05,5,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",48,0,48,",0",1,",0",1,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",31,",0",7,",0",0,0,0,0,-0.6,",0,10,",0,",,0,31,+",0,",,0,31,+",6.4,",,0,01,",35,",0,25,",0,0,2650.1,0,29.3,",0",0,0,0,0,6.4,",,,0",0,",,,0",18.94,5.069,,,",0",29.88,",,,0",7.99,",,,0",1517,",,,0"
USC00267192,1992-06,6,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",129.4,0,81.4,",0",6,",0",3,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",27,",0",16,",0",0,0,0,0,-0.6,",0,15,",0,",,0,30,+",0,",,0,30,+",19.8,",,0,25,",38.9,",0,23,",233.2,"1,,,0",2691.3,0,41.2,",0",11.06,",,,0",28.81,",,,0",35.3,",,,0",0,",,,0",19.67,1.159,,,",0",30.23,",,,0",9.11,",,,0",1691,",,,0"
USC00267192,1992-07,7,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",258.7,0,129.3,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",21,",0",0,0,0,0,4.4,",0,02,",0,",,0,31,+",0,",,0,31,+",1.3,",,0,11,",40.6,",0,30,",230.6,"3,,,0",6.1,0,6.1,",0",13.1,",,,0",32.11,",,,0",1.3,",,,0",0,",,,0",22.31,-0.650,,,",0",33.63,",,,0",10.98,",,,0",1504,",,,0"
USC00267192,1992-08,8,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",410,0,151.3,",0",2,",0",1,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",31,",0",24,",0",0,0,0,0,0,",0,27,",0,",,0,31,+",0,",,0,31,+",2.5,",,0,16,",40.6,",0,11,",256.9,",,,0",17.8,0,11.7,",0",11.97,",,,0",30.63,",,,0",3,",,,0",0,",,,0",22.84,1.459,,,",0",34.7,",,,0",10.98,",,,0",,
USC00267192,1992-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",425.5,0,15.5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",30,",0",7,",0",0,0,0,0,-3.9,",0,25,",0,",,0,30,+",0,",,0,30,+",0,",,0,30,+",34.4,",0,29,",177.1,",,,0",59.8,0,42,",0",7.57,",,,0",24.87,",,,0",0,",,,0",0,",,,0",17.45,0.311,,,",0",29.86,",,,0",5.04,",,,0",,
USC00267192,1992-10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,
USC00267192,1992-11,11,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",4,",0",2,",0",0,",0",0,",0",0,",0",0,",0",27,",0",0,",0",0,",0",0,",0",0,0,0,0,-12.8,",0,26,+",0,",,0,30,+",0,",,0,30,+",4.8,",,0,01,",18.9,",0,07,",0,0,0,0,481.9,",0",0,0,0,0,10.7,",,,0",0,",,,0",2.27,-2.161,,,",0",11.2,",,,0",-6.67,",,,0",,
USC00267192,1992-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",9,",0",6,",0",0,",0",0,0,0,0,4,",0",30,",0",2,",0",0,",0",0,",0",0,0,0,0,-23.3,",0,19,",0,0,0,0,9.9,",,0,29,",13.9,",0,02,",0,0,0,0,666.9,",0",0,0,0,0,34.8,",,,0",0,0,-3.18,-3.403,,,",0",3.96,",,,0",-10.33,",,,0",,
USC00267192,1993-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",12,",0",8,",0",0,",0",0,0,0,"3,0",5,",0",31,",0",11,",0",0,",0",0,",0",0,0,0,0,-24.4,",0,12,",0,0,0,"3,,0,31,+",7.6,",,0,07,",7.8,",0,14,",0,0,0,0,744.4,",0",0,0,0,0,39.2,",,,0",0,"3,,,0",-5.68,-5.408,,,",0",0.74,",,,0",-12.1,",,,0",,
USC00267192,1993-02,2,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",8,",0",2,",0",0,",0",0,0,0,"4,0",0,",0",27,",0",0,",0",0,",0",0,",0",0,0,0,0,-15,",0,01,",0,0,0,"4,,0,28,+",8.4,",,0,24,",10,",0,19,",0,0,0,0,536.8,",0",0,0,0,0,17.8,",,,0",0,"4,,,0",-0.84,-3.059,,,",0",4.65,",,,0",-6.33,",,,0",,
USC00267192,1993-03,3,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,"1,0",10,",0",6,",0",0,",0",0,",0",0,",0",0,",0",15,",0",0,"1,0",2,"1,0",0,"1,0",0,0,0,0,-8.3,",0,01,",0,",,0,31,+",0,",,0,31,+",7.6,",,0,14,",23.3,"1,0,22,",0,0,0,0,284.7,"1,0",0,0,0,0,28.3,",,,0",0,",,,0",8.87,4.155,,,"1,0",16.46,"1,,,0",1.27,",,,0",2340,",,,0"
USC00267192,1993-04,4,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,"1,0",6,",0",1,",0",0,",0",0,",0",0,",0",0,",0",11,",0",0,"1,0",9,"1,0",0,"1,0",0,0,0,0,-6.7,",0,13,",0,",,0,30,+",0,",,0,30,+",7.6,",,0,01,",25,"1,0,29,",0,0,0,0,247.2,"1,0",0,0,0,0,13.7,",,,0",0,",,,0",9.81,0.541,,,"1,0",18.58,"1,,,0",1.04,",,,0",2145,"3,,,0"
USC00267192,1993-05,5,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",11.8,0,11.8,"1,0",4,",0",1,",0",0,",0",0,",0",0,",0",0,"1,0",4,"1,0",0,",0",26,",0",1,",0",0,0,0,0,-1.7,"1,0,09,",0,",,0,31,+",0,",,0,31,+",2.8,",,0,04,",32.8,",0,11,",0,0,0,0,82.7,",0",0,0,0,0,5.7,",,,0",0,",,,0",16.04,2.169,,,"1,0",26.56,",,,0",5.52,"1,,,0",,
USC00267192,1993-06,6,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",42,0,30.2,",0",5,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",25,",0",7,",0",0,0,0,0,1.7,",0,03,+",0,",,0,30,+",0,",,0,30,+",25.1,",,0,06,",37.2,",0,26,",200.9,"3,,,0",0,0,73.3,",0",8.95,",,,0",27.12,",,,0",54.1,",,,0",0,",,,0",16.9,-1.611,,,",0",26.75,",,,0",7.04,",,,0",1866,"1,,,0"
USC00267192,1993-07,7,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",104.1,0,62.1,"2,0",1,",0",0,",0",0,",0",0,",0",0,",0",0,"2,0",0,"2,0",0,"2,0",29,"2,0",14,"2,0",0,0,0,0,1.7,"2,0,16,",0,",,0,31,+",0,",,0,31,+",0.5,",,0,23,",36.7,"2,0,31,",219.4,"5,,,0",8.9,0,8.9,"2,0",10.26,"2,,,0",30.88,"2,,,0",0.5,",,,0",0,",,,0",20.17,-2.790,,,"2,0",31.79,"2,,,0",8.55,"2,,,0",1545,",,,0"
USC00267192,1993-08,8,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,0,0,0,0,0,0,0,0,",0",0,",0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,0,31,+",0,",,0,31,+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",,,0",0,NA,,,0,0,0,0,0,,
USC00267192,1993-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,37.7,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",6,",0",0,",0",29,",0",16,",0",0,0,0,0,-4.4,",0,25,+",0,",,0,30,+",0,",,0,30,+",1.8,",,0,18,",36.7,",0,10,",173.2,"1,,,0",0,0,69.7,",0",7.24,"1,,,0",25.21,"1,,,0",1.8,",,,0",0,",,,0",17.27,0.131,,,",0",29.87,",,,0",4.67,",,,0",,
USC00267192,1993-10,10,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,"1,0",7,",0",5,",0",0,",0",0,",0",0,",0",0,",0",12,",0",0,"1,0",13,"1,0",1,"1,0",0,0,0,0,-4.4,",0,30,+",0,",,0,31,+",0,",,0,31,+",7.1,",,0,15,",32.8,"1,0,03,",85.2,"2,,,0",0,0,210.7,"1,0",4.43,"1,,,0",16.95,",,,0",24.1,",,,0",0,",,,0",11.4,0.416,,,"1,0",21.24,"1,,,0",1.55,",,,0",,
USC00267192,1993-11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,
USC00267192,1993-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",3,",0",1,",0",0,",0",0,"1,0",0,"1,0",0,",0",29,",0",2,",0",0,",0",0,",0",0,0,0,0,-17.2,",0,23,",0,"1,,0,31,+",0,"1,,0,31,+",11.4,",,0,15,",16.1,",0,11,",0,0,0,0,582.7,",0",0,0,0,0,14,",,,0",0,"1,,,0",-0.46,-0.683,,,",0",6.37,",,,0",-7.29,",,,0",,
USC00267192,1994-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",0,",0",0,",0",0,",0",0,0,0,0,-14.4,",0,31,",0,",,0,31,+",0,",,0,31,+",0.8,",,0,25,+",16.1,",0,21,",0,0,0,0,531.6,",0",0,0,0,0,2.4,",,,0",0,",,,0",1.19,1.462,,,",0",9.8,",,,0",-7.43,",,,0",,
USC00267192,1994-02,2,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",8,",0",4,",0",0,",0",0,",0",0,",0",0,",0",24,",0",0,",0",0,",0",0,",0",0,0,0,0,-16.7,",0,01,",0,",,0,28,+",0,",,0,28,+",3.8,",,0,07,",18.3,",0,25,",0,0,0,0,463.2,",0",0,0,0,0,18.2,",,,0",0,",,,0",1.79,-0.429,,,",0",9.63,",,,0",-6.05,",,,0",1895,",,,0"
USC00267192,1994-03,3,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0.6,0,0.6,",0",1,",0",1,",0",0,",0",0,",0",0,",0",0,",0",24,",0",0,",0",9,",0",0,",0",0,0,0,0,-10.6,",0,20,",0,",,0,31,+",0,",,0,31,+",6.6,",,0,05,",25.6,",0,14,",0,0,0,0,318.3,",0",0,0,0,0,6.6,",,,0",0,",,,0",8.08,3.365,,,",0",18.17,",,,0",-2.01,",,,0",2110,",,,0"
USC00267192,1994-04,4,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",2.3,0,1.7,",0",9,",0",8,",0",0,",0",0,",0",0,"2,0",0,",0",15,",0",0,",0",13,",0",0,",0",0,0,0,0,-7.8,",0,05,",0,",,0,30,+",0,"2,,0,30,+",6.4,",,0,27,",31.1,",0,17,",0,0,0,0,223.7,",0",0,0,0,0,36.8,",,,0",0,"2,,,0",10.93,1.661,,,",0",20.44,",,,0",1.42,",,,0",1216,",,,0"
USC00267192,1994-05,5,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",23.1,0,20.8,",0",8,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",24,",0",3,",0",0,0,0,0,2.2,",0,14,",0,",,0,31,+",0,",,0,31,+",10.2,",,0,06,",32.2,",0,31,+",0,0,0,0,83.3,",0",0,0,0,0,32.5,",,,0",0,",,,0",16.32,2.449,,,",0",25.41,",,,0",7.22,",,,0",1462,",,,0"
USC00267192,1994-06,6,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",98.8,0,75.7,"1,0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",29,"1,0",16,"1,0",0,0,0,0,2.8,",0,09,",0,",,0,30,+",0,",,0,30,+",0,",,0,30,+",37.8,"1,0,30,",266.4,"1,,,0",0,0,18,"1,0",10.13,"1,,,0",30.64,"1,,,0",0,",,,0",0,",,,0",20.24,1.729,,,"1,0",32.48,"1,,,0",8,",,,0",1719,",,,0"
USC00267192,1994-07,7,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",318,0,219.2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",29,",0",0,0,0,0,4.4,",0,01,",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",41.1,",0,28,",322.2,",,,0",0,0,0,",0",13.4,",,,0",33.45,",,,0",0,",,,0",0,",,,0",25.4,2.440,,,",0",37.02,",,,0",13.79,",,,0",,
USC00267192,1994-08,8,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",437.4,0,119.4,"1,0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",0,"1,0",0,",0",31,",0",31,",0",0,0,0,0,3.3,"1,0,29,",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",38.3,",0,04,",263.4,",,,0",0,0,0,",0",12.08,",,,0",31.89,",,,0",0,",,,0",0,",,,0",22.29,0.909,,,"1,0",35.57,",,,0",9.02,"1,,,0",,
USC00267192,1994-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",470.2,0,32.8,",0",2,",0",1,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",30,",0",14,",0",0,0,0,0,-1.1,",0,10,",0,",,0,30,+",0,",,0,30,+",8.9,",,0,29,",35,",0,27,",183.7,",,,0",41.8,0,41.8,",0",8.66,",,,0",26.64,",,,0",9.2,",,,0",0,",,,0",18.03,0.891,,,",0",30.39,",,,0",5.68,",,,0",,
USC00267192,1994-10,10,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",470.2,0,0,",0",4,",0",3,",0",0,",0",0,",0",0,",0",0,",0",18,",0",0,",0",18,",0",0,",0",0,0,0,0,-11.1,",0,30,",0,",,0,31,+",0,",,0,31,+",8.1,",,0,15,",26.7,",0,09,+",95.4,",,,0",296.9,0,255.1,",0",4.14,"1,,,0",17,",,,0",13.6,",,,0",0,",,,0",10.1,-0.884,,,",0",20.57,",,,0",-0.36,",,,0",,
USC00267192,1994-11,11,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",470.2,0,0,",0",10,",0",5,",0",0,",0",0,",0",0,",0",0,",0",25,",0",1,",0",0,",0",0,",0",0,0,0,0,-13.3,",0,23,+",0,",,0,30,+",0,",,0,30,+",15.7,",,0,06,",18.3,",0,01,",0,0,825.9,0,529,",0",0,0,0,0,47.5,",,,0",0,",,,0",0.7,-3.731,,,",0",6.66,",,,0",-5.26,",,,0",,
USC00267192,1994-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",470.2,0,0,",0",6,",0",3,",0",0,",0",0,"1,0",0,"1,0",0,",0",29,",0",1,",0",0,",0",0,",0",0,0,0,0,-13.3,",0,08,",0,"1,,0,31,+",0,"1,,0,31,+",7.6,",,0,25,",11.1,",0,01,",0,0,1413,0,587.1,",0",0,0,0,0,21.3,",,,0",0,"1,,,0",-0.6,-0.823,,,",0",5.48,",,,0",-6.69,",,,0",,
USC00267192,1995-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",15,",0",5,",0",0,",0",0,"1,0",0,"1,0",0,",0",23,",0",1,",0",0,",0",0,",0",0,0,0,0,-13.9,",0,03,",0,"1,,0,31,+",0,"1,,0,31,+",9.1,",,0,11,",16.1,",0,31,",0,0,1891.7,0,478.7,",0",0,0,0,0,38.2,",,,0",0,"1,,,0",2.89,3.162,,,",0",7.62,",,,0",-1.84,",,,0",,
USC00267192,1995-02,2,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",4,",0",3,",0",0,",0",0,"3,0",0,"3,0",0,",0",24,",0",0,",0",7,",0",0,",0",0,0,0,0,-9.4,",0,15,",0,"3,,0,28,+",0,"3,,0,28,+",8.1,",,0,14,",22.8,",0,25,+",0,0,2210.6,0,318.9,",0",0,0,0,0,20,",,,0",0,"3,,,0",6.94,4.721,,,",0",16.84,",,,0",-2.95,",,,0",1668,",,,0"
USC00267192,1995-03,3,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",12,",0",7,",0",0,",0",0,",0",0,",0",0,",0",18,",0",0,",0",0,",0",0,",0",0,0,0,0,-10.6,",0,06,",0,",,0,31,+",0,",,0,31,+",14,",,0,23,",20,",0,19,",0,0,2589.8,0,379.2,",0",0,0,0,0,52.6,",,,0",0,",,,0",6.1,1.385,,,",0",13.58,",,,0",-1.38,",,,0",1703,",,,0"
USC00267192,1995-04,4,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",12,",0",4,",0",0,",0",0,0,0,"5,0",0,",0",17,",0",0,",0",9,",0",0,",0",0,0,0,0,-8.3,",0,11,+",0,0,0,"5,,0,30,+",5.6,",,0,02,",26.1,",0,25,+",0,0,2886.3,0,296.5,",0",0,0,0,0,21.7,",,,0",0,"5,,,0",8.45,-0.819,,,",0",17.85,",,,0",-0.95,",,,0",1446,",,,0"
USC00267192,1995-05,5,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0.9,0,0.9,",0",12,",0",2,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",14,",0",0,",0",0,0,0,0,-2.2,",0,16,",0,",,0,31,+",0,",,0,31,+",21.8,",,0,06,",30.6,",0,31,",0,0,3060,0,173.7,",0",0,0,0,0,56.2,",,,0",0,",,,0",12.76,-1.111,,,",0",21.2,",,,0",4.31,",,,0",1252,",,,0"
USC00267192,1995-06,6,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",31.7,0,30.8,"1,0",8,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",23,"1,0",7,"1,0",0,0,0,0,1.1,",0,12,",0,",,0,30,+",0,",,0,30,+",14,",,0,16,",36.7,"1,0,26,",199,"3,,,0",3137.7,0,77.7,"1,0",9.67,",,,0",30.47,",,,0",43.5,",,,0",0,",,,0",16.86,-1.651,,,"1,0",26.88,"1,,,0",6.83,",,,0",1442,",,,0"
USC00267192,1995-07,7,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",147,0,115.3,"1,0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",30,"1,0",24,"1,0",0,0,0,0,3.9,",0,13,",0,",,0,31,+",0,",,0,31,+",0,",T,0,08,",38.3,"1,0,28,",264.9,",,,0",3,0,3,"1,0",12.69,",,,0",34.49,",,,0",0,",T,,0",0,",,,0",22.14,-0.820,,,"1,0",34.04,"1,,,0",10.24,",,,0",,
USC00267192,1995-08,8,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",257.9,0,110.9,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",29,",0",0,0,0,0,1.7,",0,29,",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",39.4,",0,06,+",277.3,",,,0",5.7,0,2.7,",0",11.59,",,,0",33.19,",,,0",0,",,,0",0,",,,0",21.82,0.439,,,",0",34.96,",,,0",8.68,",,,0",1983,",,,0"
