"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00093230","1986-01","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","3,0","","","","","","","","","","","0","3,0","25","3,0","0","1,0","0","1,0","0","1,0","","","","","","","-11.7","3,0,24,","","","","","","","15.6","1,0,28,","","","453.4","1,0","","","","","2.19","3,0","8.50","1,,,0","-4.13","3,,,0","","","","","","","","","",""
"USW00093230","1986-03","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0","1,0","","","","","","","","","","","0","1,0","27","1,0","0","1,0","0","1,0","0","1,0","","","","","","","-12.8","1,0,14,","","","","","","","19.4","1,0,27,","","","444.3","1,0","","","","","3.52","1,0","10.13","1,,,0","-3.08","1,,,0","","","","","","","","","",""
"USW00093230","1986-04","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0","1,0","","","","","","","","","","","0",",0","25",",0","0","1,0","1","1,0","0","1,0","","","","","","","-9.4",",0,13,","","","","","","","22.2","1,0,21,","","","390.1","1,0","","","","","4.90","1,0","12.26","1,,,0","-2.47",",,,0","","","","","","","","","",""
"USW00093230","1986-05","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0","2,0","","","","","","","","","","","0","1,0","18","1,0","0","1,0","11","1,0","0","1,0","","","","","","","-8.3","1,0,07,+","","","","","","","28.9","1,0,30,+","","","280.3","1,0","","","","","8.84","2,0","18.10","1,,,0","-0.43","1,,,0","","","","","","","","","",""
"USW00093230","1986-07","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.3","1,0","","","","","","","","","","","0","1,0","2","1,0","0","1,0","27","1,0","0","1,0","","","","","","","-0.6","1,0,18,","","","","","","","28.9","1,0,11,","107.3","0","107.3","1,0","","","","","14.77","1,0","24.70","1,,,0","4.83","1,,,0","","","","","","","","","",""
"USW00093230","1986-09","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0",",0","","","","","","","","","","","0",",0","15",",0","0",",0","9",",0","0",",0","","","","","","","-5.6",",0,21,+","","","","","","","28.3",",0,06,+","","","294.1",",0","","","","","8.53",",0","16.56",",,,0","0.50",",,,0","","","","","","","","","",""
"USW00093230","1986-12","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0","2,0","","","","","","","","","","","0","1,0","29","1,0","0","1,0","0","1,0","0","1,0","","","","","","","-13.3","1,0,30,","","","","","","","13.9","1,0,04,","","","533.3","1,0","","","","","0.08","2,0","7.97","1,,,0","-7.80","1,,,0","","","","","","","","","",""
"USW00093230","1987-02","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0","2,0","","","","","","","","","","","2","1,0","25","1,0","2","1,0","0","1,0","0","1,0","","","","","","","-23.9","1,0,27,","","","","","","","11.7","1,0,06,","","","530.8","1,0","","","","","-2.04","2,0","5.42","1,,,0","-9.49","1,,,0","","","","","","","","","",""
"USW00093230","1987-03","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0","4,0","","","","","","","","","","","1","3,0","25","3,0","2","3,0","0","3,0","0","3,0","","","","","","","-18.9","3,0,20,","","","","","","","15.6","3,0,31,","","","462.9","3,0","","","","","1.09","4,0","7.72","3,,,0","-5.54","3,,,0","","","","","","","","","",""
"USW00093230","1987-04","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0","3,0","","","","","","","","","","","0","1,0","23","1,0","0","2,0","6","2,0","0","2,0","","","","","","","-8.3","1,0,19,","","","","","","","22.8","2,0,16,","","","288.1","2,0","","","","","7.62","3,0","17.37","2,,,0","-2.14","1,,,0","","","","","","","","","",""
"USW00093230","1987-05","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0","2,0","","","","","","","","","","","0","2,0","10","2,0","0","2,0","10","2,0","0","2,0","","","","","","","-5.0","2,0,02,","","","","","","","24.4","2,0,06,","","","245.0","2,0","","","","","9.89","2,0","18.51","2,,,0","1.27","2,,,0","","","","","","","","","",""
"USW00093230","1987-06","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","1.1",",0","","","","","","","","","","","0",",0","6",",0","0",",0","24",",0","0",",0","","","","","","","-1.7",",0,16,+","","","","","","","30.6",",0,26,","","","148.7",",0","","","","","13.41",",0","23.41",",,,0","3.42",",,,0","","","","","","","","","",""
"USW00093230","1987-07","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","2.8","1,0","","","","","","","","","","","0","1,0","10","1,0","0","1,0","26","1,0","0","1,0","","","","","","","-2.8","1,0,20,+","","","","","","","30.6","1,0,14,","130.8","0","130.8","1,0","","","","","14.07","1,0","25.03","1,,,0","3.10","1,,,0","","","","","","","","","",""
"USW00093230","1987-08","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","1.5","1,0","","","","","","","","","","","0","1,0","4","1,0","0",",0","31",",0","0",",0","","","","","","","-1.7","1,0,15,","","","","","","","31.7",",0,05,+","216.3","0","85.5",",0","","","","","15.54","1,0","27.58",",,,0","3.49","1,,,0","","","","","","","","","",""
"USW00093230","1987-09","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0","1,0","","","","","","","","","","","0","1,0","14","1,0","0","1,0","29","1,0","0","1,0","","","","","","","-3.9","1,0,28,+","","","","","","","27.2","1,0,22,+","387.6","0","171.3","1,0","","","","","12.43","1,0","24.64","1,,,0","0.21","1,,,0","","","","","","","","","",""
"USW00093230","1987-10","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0","3,0","","","","","","","","","","","0","3,0","24","3,0","0","1,0","10","1,0","0","1,0","","","","","","","-5.0","3,0,19,","","","","","","","26.1","1,0,03,","655.1","0","267.5","1,0","","","","","8.89","3,0","19.17","1,,,0","-1.39","3,,,0","","","","","","","","","",""
"USW00093230","1987-11","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0","2,0","","","","","","","","","","","0","2,0","23","2,0","0",",0","0",",0","0",",0","","","","","","","-12.2","2,0,27,+","","","","","","","15.0",",0,11,+","1122.4","0","467.3",",0","","","","","1.61","2,0","8.65",",,,0","-5.43","2,,,0","","","","","","","","","",""
"USW00093230","1987-12","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","","","","","","","","","","","","","6","4,0","24","4,0","12","3,0","0","3,0","0","3,0","","","","","","","-28.9","4,0,31,","","","","","","","11.7","3,0,03,","","","","","","","","","-4.83","6,0","1.61","3,,,0","-11.26","4,,,0","","","","","","","","","",""
"USW00093230","1988-01","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","2,0","","","","","","","","","","","3","1,0","29","1,0","3","1,0","0","1,0","0","1,0","","","","","","","-26.7","1,0,01,","","","","","","","13.9","1,0,27,","","","585.6","1,0","","","","","-1.71","2,0","5.47","1,,,0","-8.88","1,,,0","","","","","","","","","",""
"USW00093230","1988-03","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0",",0","","","","","","","","","","","0",",0","30",",0","0",",0","1",",0","0",",0","","","","","","","-11.1",",0,28,","","","","","","","21.1",",0,27,","","","451.8",",0","","","","","3.76",",0","12.38",",,,0","-4.86",",,,0","","","","","","","","","",""
"USW00093230","1988-04","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0","1,0","","","","","","","","","","","0","1,0","19","1,0","0",",0","4",",0","0",",0","","","","","","","-6.1","1,0,09,+","","","","","","","23.9",",0,11,","","","328.5",",0","","","","","7.09","1,0","15.23",",,,0","-1.05","1,,,0","","","","","","","","","",""
"USW00093230","1988-05","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0",",0","","","","","","","","","","","0",",0","17",",0","0",",0","13",",0","0",",0","","","","","","","-6.7",",0,01,","","","","","","","26.7",",0,21,","","","289.7",",0","","","","","8.99",",0","18.05",",,,0","-0.07",",,,0","","","","","","","","","",""
"USW00093230","1988-06","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","1.7","1,0","","","","","","","","","","","0","1,0","7","1,0","0",",0","21",",0","1",",0","","","","","","","-6.1","1,0,09,","","","","","","","32.2",",0,25,","","","161.6",",0","","","","","12.98","1,0","22.78",",,,0","3.19","1,,,0","","","","","","","","","",""
"USW00093230","1988-07","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","44.6","2,0","","","","","","","","","","","0","1,0","0","1,0","0","1,0","30","1,0","8","1,0","","","","","","","2.8","1,0,06,+","","","","","","","37.2","1,0,22,","23.4","0","23.4","1,0","","","","","19.00","2,0","30.19","1,,,0","7.81","1,,,0","","","","","","","","","",""
"USW00093230","1988-08","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","41.8","1,0","","","","","","","","","","","0","1,0","0","1,0","0",",0","31",",0","13",",0","","","","","","","1.7","1,0,18,","","","","","","","33.3",",0,01,","52.0","0","28.6",",0","","","","","18.82","1,0","30.00",",,,0","7.64","1,,,0","","","","","","","","","",""
"USW00093230","1988-09","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","11.9","2,0","","","","","","","","","","","0","1,0","9","1,0","0","1,0","24","1,0","5","1,0","","","","","","","-1.7","1,0,13,","","","","","","","34.4","1,0,05,+","173.1","0","121.1","1,0","","","","","14.60","2,0","26.09","1,,,0","3.11","1,,,0","","","","","","","","","",""
"USW00093230","1988-10","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0",",0","","","","","","","","","","","0",",0","22",",0","0",",0","22",",0","0",",0","","","","","","","-6.1",",0,30,","","","","","","","28.9",",0,02,","430.2","0","257.1",",0","","","","","10.04",",0","22.47",",,,0","-2.39",",,,0","","","","","","","","","",""
"USW00093230","1988-11","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0","2,0","","","","","","","","","","","0","2,0","24","2,0","1",",0","0",",0","0",",0","","","","","","","-13.9","2,0,27,","","","","","","","20.6",",0,06,","918.1","0","487.9",",0","","","","","0.87","2,0","7.41",",,,0","-5.66","2,,,0","","","","","","","","","",""
"USW00093230","1988-12","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0","2,0","","","","","","","","","","","6","2,0","29","2,0","9",",0","0",",0","0",",0","","","","","","","-25.6","2,0,26,","","","","","","","11.1",",0,14,","1577.0","0","658.9",",0","","","","","-4.36","2,0","3.39",",,,0","-12.11","2,,,0","","","","","","","","","",""
"USW00093230","1989-01","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","2,0","","","","","","","","","","","12","2,0","29","2,0","7",",0","0",",0","0",",0","","","","","","","-27.2","2,0,08,","","","","","","","11.1",",0,30,","2292.5","0","715.5",",0","","","","","-6.27","2,0","3.80",",,,0","-16.33","2,,,0","","","","","","","","","",""
"USW00093230","1989-02","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","4,0","","","","","","","","","","","6","4,0","20","4,0","11",",0","0",",0","0",",0","","","","","","","-33.9","4,0,07,","","","","","","","10.6",",0,27,+","2838.2","0","545.7",",0","","","","","-4.46","4,0","2.45",",,,0","-11.37","4,,,0","","","","","","","","","",""
"USW00093230","1989-03","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","2,0","","","","","","","","","","","0","1,0","22","1,0","1","2,0","0","2,0","0","2,0","","","","","","","-15.0","1,0,04,","","","","","","","13.9","2,0,31,","3297.0","0","458.8","2,0","","","","","2.47","2,0","8.04","2,,,0","-3.10","1,,,0","","","","","","","","","",""
"USW00093230","1989-04","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","1,0","","","","","","","","","","","0","1,0","25","1,0","1","1,0","5","1,0","0","1,0","","","","","","","-8.3","1,0,25,","","","","","","","22.2","1,0,19,+","3660.1","0","363.1","1,0","","","","","5.81","1,0","14.58","1,,,0","-2.95","1,,,0","","","","","","","","","",""
"USW00093230","1989-05","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","1,0","","","","","","","","","","","0","1,0","21","1,0","0",",0","3",",0","0",",0","","","","","","","-5.6","1,0,25,+","","","","","","","22.8",",0,07,+","4001.3","0","341.2",",0","","","","","7.08","1,0","15.26",",,,0","-1.09","1,,,0","","","","","","","","","",""
"USW00093230","1989-06","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0",",0","","","","","","","","","","","0",",0","5",",0","0",",0","18",",0","0",",0","","","","","","","-3.9",",0,01,","","","","","","","27.2",",0,23,","4185.2","0","183.9",",0","","","","","12.20",",0","21.42",",,,0","2.99",",,,0","","","","","","","","","",""
"USW00093230","1989-07","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.6","0","0.6",",0","","","","","","","","","","","0",",0","8",",0","0",",0","30",",0","0",",0","","","","","","","-3.3",",0,01,","","","","","","","30.6",",0,08,","115.5","0","115.5",",0","","","","","14.63",",0","26.35",",,,0","2.91",",,,0","","","","","","","","","",""
"USW00093230","1989-08","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.9","0","0.3","1,0","","","","","","","","","","","0","1,0","5","1,0","0","1,0","26","1,0","0","1,0","","","","","","","-2.2","1,0,02,","","","","","","","29.4","1,0,17,+","238.8","0","123.3","1,0","","","","","14.23","1,0","24.95","1,,,0","3.52","1,,,0","","","","","","","","","",""
"USW00093230","1989-10","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0","1,0","","","","","","","","","","","0","1,0","26","1,0","0",",0","7",",0","0",",0","","","","","","","-9.4","1,0,29,","","","","","","","22.2",",0,19,","","","360.8",",0","","","","","6.41","1,0","15.58",",,,0","-2.76","1,,,0","","","","","","","","","",""
"USW00093230","1989-11","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0",",0","","","","","","","","","","","0",",0","29",",0","1",",0","0",",0","0",",0","","","","","","","-16.7",",0,27,","","","","","","","18.9",",0,05,","","","471.8",",0","","","","","2.61",",0","12.22",",,,0","-7.01",",,,0","","","","","","","","","",""
"USW00093230","1989-12","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","","","0.0","1,0","","","","","","","","","","","0",",0","30",",0","0","1,0","0","1,0","0","1,0","","","","","","","-12.2",",0,02,","","","","","","","12.2","1,0,16,+","","","554.7","1,0","","","","","-0.18","1,0","8.30","1,,,0","-8.66",",,,0","","","","","","","","","",""
"USW00093230","1990-01","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0",",0","","","","","","","","","","","3",",0","30",",0","4",",0","0",",0","0",",0","","","","","","","-20.0",",0,20,","","","","","","","15.6",",0,11,","","","639.3",",0","","","","","-2.29",",0","5.66",",,,0","-10.24",",,,0","","","","","","","","","",""
"USW00093230","1990-02","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","4,0","","","","","","","","","","","6","4,0","24","4,0","7",",0","0",",0","0",",0","","","","","","","-23.3","4,0,20,","","","","","","","12.8",",0,27,","","","554.1",",0","","","","","-4.75","4,0","4.07",",,,0","-13.57","4,,,0","","","","","","","","","",""
"USW00093230","1990-03","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","2,0","","","","","","","","","","","1","2,0","27","2,0","2","1,0","0","1,0","0","1,0","","","","","","","-19.4","2,0,13,","","","","","","","16.7","1,0,25,","","","477.7","1,0","","","","","1.87","2,0","9.37","1,,,0","-5.63","2,,,0","","","","","","","","","",""
"USW00093230","1990-04","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","1,0","","","","","","","","","","","0","1,0","23","1,0","0",",0","0",",0","0",",0","","","","","","","-4.4","1,0,09,+","","","","","","","20.0",",0,28,","","","347.5",",0","","","","","6.40","1,0","14.24",",,,0","-1.43","1,,,0","","","","","","","","","",""
"USW00093230","1990-05","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","1,0","","","","","","","","","","","0","1,0","15","1,0","0","1,0","3","1,0","0","1,0","","","","","","","-2.8","1,0,18,+","","","","","","","23.9","1,0,06,","","","318.5","1,0","","","","","7.72","1,0","15.13","1,,,0","0.30","1,,,0","","","","","","","","","",""
"USW00093230","1990-06","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0",",0","","","","","","","","","","","0",",0","8",",0","0",",0","17",",0","0",",0","","","","","","","-3.9",",0,01,","","","","","","","28.9",",0,22,","","","205.0",",0","","","","","11.50",",0","21.02",",,,0","1.98",",,,0","","","","","","","","","",""
"USW00093230","1990-07","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","18.0","0","18.0","1,0","","","","","","","","","","","0","1,0","1","1,0","0","1,0","29","1,0","1","1,0","","","","","","","0.0","1,0,05,","","","","","","","32.2","1,0,22,","60.9","0","60.9","1,0","","","","","16.90","1,0","27.35","1,,,0","6.45","1,,,0","","","","","","","","","",""
"USW00093230","1990-08","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","31.6","0","13.6",",0","","","","","","","","","","","0",",0","0",",0","0",",0","27",",0","3",",0","","","","","","","1.7",",0,19,+","","","","","","","32.8",",0,05,","135.9","0","75.0",",0","","","","","16.35",",0","26.98",",,,0","5.73",",,,0","","","","","","","","","",""
"USW00093230","1990-09","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","31.6","0","0.0","2,0","","","","","","","","","","","0","2,0","1","2,0","0",",0","26",",0","0",",0","","","","","","","-0.6","2,0,16,","","","","","","","31.1",",0,14,+","253.5","0","117.6",",0","","","","","14.22","2,0","25.16",",,,0","3.29","2,,,0","","","","","","","","","",""
"USW00093230","1990-10","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","31.6","0","0.0","3,0","","","","","","","","","","","0","3,0","18","3,0","0","1,0","20","1,0","0","1,0","","","","","","","-6.1","3,0,08,","","","","","","","27.2","1,0,02,","482.6","0","229.1","1,0","","","","","10.18","3,0","21.45","1,,,0","-1.09","3,,,0","","","","","","","","","",""
"USW00093230","1990-11","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","31.6","0","0.0","3,0","","","","","","","","","","","0","3,0","26","3,0","1",",0","0",",0","0",",0","","","","","","","-15.6","3,0,27,","","","","","","","17.8",",0,14,","929.8","0","447.2",",0","","","","","1.91","3,0","10.78",",,,0","-6.96","3,,,0","","","","","","","","","",""
"USW00093230","1990-12","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","31.6","0","0.0","1,0","","","","","","","","","","","7","1,0","29","1,0","6",",0","0",",0","0",",0","","","","","","","-27.2","1,0,22,","","","","","","","17.2",",0,10,","1591.9","0","662.1",",0","","","","","-3.73","1,0","5.24",",,,0","-12.70","1,,,0","","","","","","","","","",""
"USW00093230","1991-01","38.8983","-119.9947","1924.5","SOUTH LAKE TAHOE AIRPORT, CA US","","","0.0","0","0.0","3,0","","","","","","","","","","","0","3,0","28","3,0","0","1,0","0","1,0","0","1,0","","","","","","","-15.6","3,0,01,","","","","","","","13.9","1,0,31,","2112.6","0","520.7","1,0","","","","","-0.27","3,0","8.22","1,,,0","-8.75","3,,,0","","","","","","","","","",""
