STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HN01,HN01_ATTRIBUTES,HN02,HN02_ATTRIBUTES,HN03,HN03_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,HX01,HX01_ATTRIBUTES,HX02,HX02_ATTRIBUTES,HX03,HX03_ATTRIBUTES,LN01,LN01_ATTRIBUTES,LN02,LN02_ATTRIBUTES,LN03,LN03_ATTRIBUTES,LX01,LX01_ATTRIBUTES,LX02,LX02_ATTRIBUTES,LX03,LX03_ATTRIBUTES,MN01,MN01_ATTRIBUTES,MN02,MN02_ATTRIBUTES,MN03,MN03_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MX01,MX01_ATTRIBUTES,MX02,MX02_ATTRIBUTES,MX03,MX03_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES
USC00042294,1948-01,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,",0",4,",0",1,",0",0,",0",,,,,0,",0",15,",0",0,",0",3,",0",0,",0",,,,,-4.4,",0,28,",,,,,9.1,",,0,08,",23.3,",0,24,",,,966.6,0,,,,,,,289.4,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,",,,0",,,9,",0",16.53,",,,0",1.47,",,,0",,
USC00042294,1948-02,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,",0",6,",0",2,",0",0,",0",,,,,0,",0",10,",0",0,",0",3,",0",0,",0",,,,,-5.6,",0,02,",,,,,9.7,",,0,06,",21.1,",0,27,+",,,1262.4,0,,,,,,,295.8,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,",,,0",,,8.13,",0",15.08,",,,0",1.19,",,,0",,
USC00042294,1948-03,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,",0",11,",0",6,",0",0,",0",,,,,0,",0",2,",0",0,",0",1,",0",0,",0",,,,,-1.1,",0,11,",,,,,22.6,",,0,24,",21.1,",0,28,",,,1529.2,0,,,,,,,266.8,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4,",,,0",,,9.73,",0",16.22,",,,0",3.24,",,,0",,
USC00042294,1948-04,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,",0",15,",0",9,",0",0,",0",,,,,0,",0",0,",0",0,",0",8,",0",0,",0",,,,,0.6,",0,07,",,,,,10.9,",,0,30,",25,",0,20,",,,1721.4,0,,,,,,,192.2,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,",,,0",,,11.93,",0",17.36,",,,0",6.49,",,,0",,
USC00042294,1948-05,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",8.9,0,8.9,",0",5,",0",4,",0",1,",0",,,,,0,",0",0,",0",0,",0",22,",0",0,",0",,,,,3.3,",0,08,",,,,,38.1,",,0,30,",31.1,",0,24,",,,1806.2,0,,,,,,,84.8,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.3,",,,0",,,15.88,",0",23.53,",,,0",8.24,",,,0",,
USC00042294,1948-06,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",105.4,0,96.5,",0",2,",0",1,",0",0,",0",,,,,0,",0",0,",0",0,",0",30,",0",11,",0",,,,,8.3,",0,13,",,,,,12.7,",,0,05,",37.8,",0,30,",,,1816.4,0,,,,,,,10.2,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,",,,0",,,21.21,",0",29.56,",,,0",12.86,",,,0",,
USC00042294,1948-07,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",262,0,156.6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",21,",0",,,,,8.3,",0,07,",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",42.2,",0,16,",283.1,",,,0",3.6,0,,,,,,,3.6,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,",,,0",0,",,,0",23.27,",0",33.37,",,,0",13.17,",,,0",2867,",,,0"
USC00042294,1948-08,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",377.2,0,115.2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",18,",0",,,,,8.3,",0,12,",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",37.2,",0,02,",235.3,",,,0",4.1,0,,,,,,,0.5,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,",,,0",0,",,,0",22.03,",0",32.46,",,,0",11.6,",,,0",4205,",,,0"
USC00042294,1948-09,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",472.1,0,94.9,",0",1,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",15,",0",,,,,6.7,",0,28,+",0,",,0,30,+",0,",,0,30,+",8.9,",,0,17,",40,",0,12,+",173.5,",,,0",24.1,0,,,,,,,20,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,",,,0",0,",,,0",20.83,",0",31.36,",,,0",10.3,",,,0",1591,",,,0"
USC00042294,1948-10,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",492.4,0,20.3,",0",3,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",27,",0",1,",0",2,,,,1.1,",0,30,",0,",,0,31,+",0,",,0,31,+",23.9,",,0,11,",32.8,",0,09,",116,"1,,,0",76.3,0,,,,,,,52.2,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3,",,,0",0,",,,0",17.3,",0",25.7,",,,0",8.91,",,,0",5791,"1,,,0"
USC00042294,1948-11,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",492.4,0,0,",0",6,",0",1,",0",0,",0",0,",0",0,",0",0,",0",5,",0",0,",0",7,",0",0,",0",,,,,-3.3,",0,28,",0,",,0,30,+",0,",,0,30,+",4.1,",,0,15,",25.6,",0,04,",76.6,"2,,,0",286.4,0,,,,,,,210.1,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,",,,0",0,",,,0",11.33,",0",19.06,",,,0",3.6,",,,0",4452,"1,,,0"
USC00042294,1948-12,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",492.4,0,0,"5,0",13,",0",7,",0",3,",0",0,"1,0",0,"1,0",0,"3,0",5,"3,0",0,"3,0",0,"3,0",0,"3,0",4,,,,-4.4,"3,0,24,",0,"1,,0,31,+",0,"1,,0,31,+",29.7,",,0,27,",20,"3,0,02,",20.1,"2,,,0",601.3,0,,,,,,,314.9,"3,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.8,",,,0",0,"1,,,0",6.14,"5,0",10.4,"3,,,0",1.89,"3,,,0",2768,"2,,,0"
USC00042294,1949-01,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,",0",5,",0",4,",0",0,",0",0,",0",0,",0",0,",0",25,",0",0,",0",0,",0",0,",0",,,,,-6.7,",0,05,",0,",,0,31,+",0,",,0,31,+",15.7,",,0,20,",13.9,",0,31,+",,,1056.8,0,,,,,,,455.5,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,",,,0",0,",,,0",3.64,",0",9.05,",,,0",-1.77,",,,0",4898,",,,0"
USC00042294,1949-02,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,",0",11,",0",4,",0",0,",0",0,",0",0,",0",0,",0",10,",0",0,",0",0,",0",0,",0",,,,,-4.4,",0,14,",0,",,0,28,+",0,",T,0,12,",11.7,",,0,07,",20,",0,18,",39.1,"1,,,0",1352.4,0,,,,,,,295.6,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8,",,,0",0,",T,,0",7.78,",0",13.2,",,,0",2.35,",,,0",2422,",,,0"
USC00042294,1949-03,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,",0",13,",0",13,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",,,,,1.1,",0,08,",0,",,0,31,+",0,",,0,31,+",17.8,",,0,12,",21.1,",0,28,+",79.8,"1,,,0",1572.4,0,,,,,,,220,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.5,",,,0",0,",,,0",11.24,",0",15.96,",,,0",6.51,",,,0",3156,",,,0"
USC00042294,1949-04,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",3.6,0,3.6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",0,",0",,,,,2.8,",0,08,",0,",,0,30,+",0,",,0,30,+",0,",,0,30,+",31.1,",0,22,",183.5,",,,0",1644.6,0,,,,,,,72.2,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,",,,0",0,",,,0",16.05,",0",24.97,",,,0",7.12,",,,0",4003,",,,0"
USC00042294,1949-05,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",35.3,0,31.7,",0",3,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",5,",0",,,,,5.6,",0,04,",0,",,0,31,+",0,",,0,31,+",6.9,",,0,14,",36.1,",0,26,",205.3,"2,,,0",1680.2,0,,,,,,,35.6,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,",,,0",0,",,,0",18.2,",0",26.61,",,,0",9.8,",,,0",4344,"2,,,0"
USC00042294,1949-06,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",164.8,0,129.5,"1,0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",29,"1,0",17,"1,0",,,,,8.9,",0,29,+",0,",,0,30,+",0,",,0,30,+",0,",,0,30,+",40,"1,0,14,",283.9,",,,0",1684.6,0,,,,,,,4.4,"1,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,",,,0",0,",,,0",22.59,"1,0",32.8,"1,,,0",12.39,",,,0",2372,"2,,,0"
USC00042294,1949-07,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",317.1,0,152.3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",22,",0",,,,,8.9,",0,06,",0,",,0,31,+",0,",,0,31,+",0,",T,0,31,",40,",0,12,",291.8,"1,,,0",0.3,0,,,,,,,0.3,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,",T,,0",0,",,,0",23.24,",0",34.39,",,,0",12.08,",,,0",2163,"4,,,0"
USC00042294,1949-08,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",424.8,0,107.7,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",18,",0",,,,,8.3,",0,17,",0,",,0,31,+",0,",,0,31,+",1.3,",,0,28,",37.8,",0,03,",242.6,"1,,,0",2.2,0,,,,,,,1.9,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,",,,0",0,",,,0",21.75,",0",31.85,",,,0",11.65,",,,0",3900,"4,,,0"
USC00042294,1949-09,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",542.6,0,117.8,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",13,",0",,,,,8.3,",0,26,+",0,",,0,30,+",0,",,0,30,+",0,",T,0,08,",41.1,",0,23,",216.6,",,,0",5.8,0,,,,,,,3.6,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,",T,,0",0,",,,0",22.14,",0",32.21,",,,0",12.07,",,,0",1398,"2,,,0"
USC00042294,1949-10,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",571,0,28.4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",24,",0",3,",0",,,,,0,",0,20,",0,",,0,31,+",0,",,0,31,+",1,",,0,10,",33.9,",0,04,",170,",,,0",90.2,0,,,,,,,84.4,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,,0",0,",,,0",16.53,",0",25.65,",,,0",7.41,",,,0",,
USC00042294,1949-11,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",571,0,0,"1,0",4,",0",2,",0",0,",0",,,,,0,",0",0,",0",0,"1,0",15,"1,0",0,"1,0",,,,,2.8,",0,15,+",,,,,16.3,",,0,10,",31.1,"1,0,02,",,,245.8,0,,,,,,,155.6,"1,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,",,,0",,,12.92,"1,0",20.31,"1,,,0",5.53,",,,0",,
USC00042294,1949-12,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",571,0,0,",0",8,",0",5,",0",0,",0",0,",0",0,",0",0,",0",15,",0",0,",0",1,",0",0,",0",,,,,-3.9,",0,21,+",0,",,0,31,+",0,",,0,31,+",11.2,",,0,15,",22.2,",0,01,",,,618.1,0,,,,,,,372.3,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,",,,0",0,",,,0",6.32,",0",11.9,",,,0",0.75,",,,0",1448,"1,,,0"
USC00042294,1950-01,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,",0",10,",0",7,",0",1,",0",0,",0",0,",0",0,",0",20,",0",0,",0",0,",0",0,",0",,,,,-7.2,",0,05,",0,",T,0,04,",0,",T,0,04,",32.8,",,0,14,",18.3,",0,23,+",,,1017.8,0,,,,,,,399.7,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8,",,,0",0,",T,,0",5.44,",0",10.33,",,,0",0.55,",,,0",2615,"3,,,0"
USC00042294,1950-02,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,"1,0",6,",0",4,",0",2,",0",0,",0",0,",0",0,"1,0",3,"1,0",0,"1,0",4,"1,0",0,"1,0",,,,,-2.8,"1,0,02,",0,",,0,28,+",0,",,0,28,+",30.2,",,0,04,",23.9,"1,0,25,",,,1244,0,,,,,,,226.2,"1,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.2,",,,0",0,",,,0",9.95,"1,0",16.23,"1,,,0",3.68,"1,,,0",1881,",,,0"
USC00042294,1950-03,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,"1,0",6,",0",3,",0",0,",0",0,",0",0,",0",0,"1,0",4,"1,0",0,",0",1,",0",0,",0",,,,,-1.1,"1,0,10,",0,",,0,31,+",0,",,0,31,+",20.1,",,0,24,",21.1,",0,05,",95.4,",,,0",1489,0,,,,,,,245,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7,",,,0",0,",,,0",10.24,"1,0",16.35,",,,0",4.13,"1,,,0",2115,",,,0"
USC00042294,1950-04,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",13,0,13,"2,0",3,",0",2,",0",0,",0",0,",0",0,",0",0,"1,0",0,"1,0",0,"1,0",20,"1,0",2,"1,0",,,,,3.9,"1,0,14,+",0,",,0,30,+",0,",,0,30,+",15,",,0,08,",32.2,"1,0,21,+",170.8,"4,,,0",1576.3,0,,,,,,,87.3,"1,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,",,,0",0,",,,0",15.77,"2,0",23.66,"1,,,0",7.89,"1,,,0",2180,"2,,,0"
USC00042294,1950-05,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",73,0,60,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",27,",0",10,",0",,,,,2.2,",0,03,",0,",,0,31,+",0,",,0,31,+",0.8,",,0,03,",40,",0,31,",246.7,",,,0",1636.6,0,,,,,,,60.3,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,",,,0",0,",,,0",18.32,",0",27.72,",,,0",8.93,",,,0",3552,",,,0"
USC00042294,1950-06,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",160.1,0,87.1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",13,",0",,,,,5,",0,07,",0,",,0,30,+",0,",,0,30,+",0,",,0,30,+",42.8,",0,30,",235.7,"2,,,0",1653.5,0,,,,,,,16.9,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,",,,0",0,",,,0",20.67,",0",30.53,",,,0",10.82,",,,0",2347,"1,,,0"
USC00042294,1950-07,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",360.3,0,200.2,",0",0,"1,0",0,"1,0",0,"1,0",0,"1,0",0,"1,0",0,",0",0,",0",0,",0",31,",0",25,",0",,,,,8.9,",0,09,",0,"1,,0,31,+",0,"1,,0,31,+",0,"1,,0,31,+",45,",0,03,",314.3,",,,0",0,0,,,,,,,0,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"1,,,0",0,"1,,,0",24.79,",0",36.35,",,,0",13.24,",,,0",2785,",,,0"
USC00042294,1950-08,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",,,,,0,"4,0",0,"4,0",0,"4,0",0,"4,0",0,"4,0",0,",0",0,",0",,,,,,,,,,,7.2,",0,09,",0,"4,,0,31,+",0,"4,,0,31,+",0,"4,,0,31,+",,,230,"4,,,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"4,,,0",0,"4,,,0",,,,,12.76,",,,0",,
USC00042294,1950-09,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",,,114.9,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",13,",0",,,,,8.3,",0,14,",0,",,0,30,+",0,",,0,30,+",1,",,0,17,",44.4,",0,02,",199.4,",,,0",,,,,,,,,6.4,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,",,,0",0,",,,0",21.95,",0",31.63,",,,0",12.27,",,,0",2202,",,,0"
USC00042294,1950-10,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",,,30.3,",0",5,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",23,",0",4,",0",,,,,2.2,",0,02,",0,",,0,31,+",0,",,0,31,+",18.5,",,0,26,",36.1,",0,14,",114.4,"1,,,0",,,,,,,,,55.1,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.4,",,,0",0,",,,0",17.53,",0",25.63,",,,0",9.44,",,,0",2216,",,,0"
USC00042294,1950-11,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",,,4.2,",0",8,",0",5,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",11,",0",0,",0",,,,,3.9,",0,23,+",0,",,0,30,+",0,",,0,30,+",47.8,",,0,18,",27.2,",0,09,",,,,,,,,,,,132.1,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7,",,,0",0,",,,0",14.07,",0",19.47,",,,0",8.67,",,,0",2903,",,,0"
USC00042294,1950-12,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",,,0,",0",12,",0",8,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",,,,,2.2,",0,02,",0,",,0,31,+",0,",,0,31,+",34,",,0,03,",20,",0,16,",,,,,,,,,,,266.9,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.5,",,,0",0,",,,0",9.72,",0",12.8,",,,0",6.65,",,,0",3544,"1,,,0"
USC00042294,1951-01,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,",0",9,",0",5,",0",0,",0",0,",0",0,",0",0,",0",6,",0",0,",0",0,",0",0,",0",,,1,,-2.8,",0,31,",0,",,0,31,+",0,",,0,31,+",13,",,0,10,",15,",0,23,+",,,,,,,,,,,346.7,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8,",,,0",0,",,,0",7.15,",0",11.04,",,,0",3.26,",,,0",3260,"2,,,0"
USC00042294,1951-02,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0,0,0,",0",6,",0",4,",0",0,",0",0,",0",0,",0",0,",0",4,",0",0,",0",1,",0",0,",0",,,,,-2.8,",0,01,",0,",,0,28,+",0,",T,0,22,",12.2,",,0,05,",21.1,",0,17,",,,,,,,,,,,245.6,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9,",,,0",0,",T,,0",9.56,",0",14.88,",,,0",4.25,",,,0",2414,",,,0"
USC00042294,1951-03,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",0.3,0,0.3,",0",4,",0",3,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",16,",0",0,",0",,,,,-0.6,",0,03,",0,",,0,31,+",0,",,0,31,+",13.7,",,0,01,",26.1,",0,28,+",134.5,"5,,,0",,,,,,,,,191.8,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,",,,0",0,",,,0",12.16,",0",18.96,",,,0",5.35,",,,0",4489,"1,,,0"
USC00042294,1951-04,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",9.4,0,9.1,",0",3,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",18,",0",2,",0",,,,,1.7,",0,01,",0,",,0,30,+",0,",,0,30,+",13.5,",,0,28,",33.3,",0,11,",150.2,",,,0",,,,,,,,,119,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,",,,0",0,",,,0",14.67,",0",22.64,",,,0",6.7,",,,0",3079,",,,0"
USC00042294,1951-05,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",71,0,61.6,",0",2,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",24,",0",6,",0",,,,,5,",0,13,+",0,",,0,31,+",0,",,0,31,+",10.2,",,0,04,",38.9,",0,26,",216.1,",,,0",,,,,,,,,53.3,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3,",,,0",0,",,,0",18.6,",0",26.95,",,,0",10.25,",,,0",3216,",,,0"
USC00042294,1951-06,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",166.6,0,95.6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",12,",0",,,,,6.7,",0,07,",0,",,0,30,+",0,",,0,30,+",0,",T,0,19,",38.9,",0,15,",283.5,",,,0",,,,,,,,,5.3,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,",T,,0",0,",,,0",21.35,",0",31.32,",,,0",11.37,",,,0",3201,",,,0"
USC00042294,1951-07,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",306.7,0,140.1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",19,",0",,,,,7.8,",0,04,",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",42.2,",0,19,",284.7,",,,0",2.5,0,,,,,,,2.5,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,",,,0",0,",,,0",22.77,",0",33.71,",,,0",11.84,",,,0",2871,",,,0"
USC00042294,1951-08,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",446.9,0,140.2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",20,",0",,,,,8.3,",0,31,",0,",,0,31,+",0,",,0,31,+",0,",T,0,18,",41.1,",0,16,",242.9,"1,,,0",3.1,0,,,,,,,0.6,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,",T,,0",0,",,,0",22.84,",0",33.89,",,,0",11.79,",,,0",2578,",,,0"
USC00042294,1951-09,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",564.3,0,117.4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",15,",0",,,,,8.3,",0,26,+",0,",,0,30,+",0,",,0,30,+",0.3,",,0,17,",40.6,",0,10,",204.2,",,,0",4.5,0,,,,,,,1.4,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,",,,0",0,",,,0",22.2,",0",32.79,",,,0",11.62,",,,0",2076,",,,0"
USC00042294,1951-10,38.5349,-121.7761,18.3,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",588.5,0,24.2,",0",5,",0",1,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",3,",0",,,,,4.4,",0,22,",0,",,0,31,+",0,",,0,31,+",34.3,",,0,25,",33.3,",0,09,+",131.4,"1,,,0",53.9,0,,,,,,,49.4,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4,",,,0",0,",,,0",17.52,",0",25.56,",,,0",9.48,",,,0",2399,",,,0"
